id,user_id,question_id,favorite,flagged,shown,correct,wrong,skipped,mistake_count,updated_at,flagged_for_deletion,last_seen,deleted
668,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853581309-6,false,false,1,0,1,0,1,2026-05-18 19:23:23.199143+00,false,2026-05-18 19:23:22.691+00,false
669,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-28,false,false,2,2,0,0,0,2026-05-18 19:23:23.198048+00,false,2026-05-20 11:54:39.059+00,false
671,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-14,false,false,1,0,1,0,1,2026-05-18 19:23:23.20268+00,false,2026-05-18 19:23:22.593+00,false
672,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-28,false,false,1,1,0,0,0,2026-05-18 19:23:23.20331+00,false,2026-05-18 19:23:22.675+00,false
673,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295003-45,false,false,1,1,0,0,0,2026-05-18 19:23:23.208113+00,false,2026-05-18 19:23:22.68+00,false
674,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-37,false,false,1,1,0,0,0,2026-05-18 21:46:46.057523+00,false,2026-05-18 21:50:51.091+00,true
676,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-20,false,false,1,1,0,0,0,2026-05-18 21:49:04.483995+00,false,2026-05-18 21:50:51.138+00,true
678,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.543545+00,false,2026-05-18 21:50:50.923+00,false
679,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965625336-7,false,false,2,2,0,0,0,2026-05-18 21:50:51.583881+00,false,2026-07-09 09:39:44.071+00,false
681,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-7,false,false,1,1,0,0,0,2026-05-18 21:50:51.57514+00,false,2026-05-18 21:50:51.084+00,false
682,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850930619-5,false,false,1,1,0,0,0,2026-05-18 21:50:51.61143+00,false,2026-05-18 21:50:50.896+00,false
683,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-14,false,false,2,2,0,0,0,2026-05-18 21:50:51.616848+00,false,2026-07-07 14:46:08.459+00,false
684,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-87,false,false,2,2,0,0,0,2026-05-18 21:50:51.619725+00,false,2026-05-22 13:19:48.706+00,false
685,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-54,false,false,1,1,0,0,0,2026-05-18 21:50:51.644048+00,false,2026-05-18 21:50:50.998+00,false
686,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848747332-16,false,false,1,1,0,0,0,2026-05-18 21:50:51.640819+00,false,2026-05-18 21:50:50.946+00,false
687,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.645349+00,false,2026-05-18 21:50:51.106+00,false
688,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-22,false,false,1,1,0,0,0,2026-05-18 21:50:51.649905+00,false,2026-05-18 21:50:50.953+00,false
689,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-14,false,false,2,2,0,0,0,2026-05-18 21:50:51.650659+00,false,2026-07-05 15:07:36.396+00,false
690,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-35,false,false,1,1,0,0,0,2026-05-18 21:50:51.655637+00,false,2026-05-18 21:50:51.146+00,false
691,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-42,false,false,1,1,0,0,0,2026-05-18 21:50:51.656046+00,false,2026-05-18 21:50:51.022+00,false
692,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-22,false,false,1,1,0,0,0,2026-05-18 21:50:51.660411+00,false,2026-05-18 21:50:51.075+00,false
693,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-52,false,false,1,1,0,0,0,2026-05-18 21:50:51.658811+00,false,2026-05-18 21:50:51.172+00,false
694,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-43,false,false,2,2,0,0,0,2026-05-18 21:50:51.691354+00,false,2026-07-09 09:39:43.957+00,false
696,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-3,false,false,1,1,0,0,0,2026-05-18 21:50:51.698698+00,false,2026-05-18 21:50:51.007+00,false
697,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020921743-5,false,false,2,1,1,0,1,2026-05-18 21:50:51.704644+00,false,2026-07-04 20:21:34.97+00,false
698,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-10,false,false,1,1,0,0,0,2026-05-18 21:50:51.699635+00,false,2026-05-18 21:50:51.189+00,false
699,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-1,false,false,1,1,0,0,0,2026-05-18 21:50:51.701591+00,false,2026-05-18 21:50:51.196+00,false
704,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-29,false,false,1,1,0,0,0,2026-05-18 21:50:51.715858+00,false,2026-05-18 21:50:51.068+00,false
705,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-24,false,false,2,2,0,0,0,2026-05-18 21:50:51.715196+00,false,2026-05-19 19:52:51.711+00,false
706,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-49,false,false,1,1,0,0,0,2026-05-18 21:50:51.725712+00,false,2026-05-18 21:50:51.205+00,false
708,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-38,false,false,1,1,0,0,0,2026-05-18 21:50:51.729147+00,false,2026-05-18 21:50:51.098+00,false
709,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-48,false,false,1,1,0,0,0,2026-05-18 21:50:51.73942+00,false,2026-05-18 21:50:50.976+00,false
711,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-5,false,false,1,1,0,0,0,2026-05-18 21:50:51.743168+00,false,2026-05-18 21:50:51.154+00,false
712,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.745416+00,false,2026-05-18 21:50:51.053+00,false
713,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778835792877-1,false,false,1,1,0,0,0,2026-05-18 21:50:51.739905+00,false,2026-05-18 21:50:50.968+00,false
714,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-72,false,false,1,1,0,0,0,2026-05-18 21:50:51.748342+00,false,2026-05-18 21:50:50.991+00,false
715,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847477226-13,false,false,1,1,0,0,0,2026-05-18 21:50:51.742072+00,false,2026-05-18 21:50:51.037+00,false
716,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022222877-8,false,false,1,1,0,0,0,2026-05-18 21:50:51.755869+00,false,2026-05-18 21:50:51.029+00,false
720,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279714-1,false,false,1,1,0,0,0,2026-05-19 19:30:20.485231+00,false,2026-05-19 19:52:51.597+00,true
721,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-34,false,false,1,1,0,0,0,2026-05-19 19:52:53.122566+00,false,2026-05-19 19:52:51.511+00,false
723,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-17,false,false,1,1,0,0,0,2026-05-19 19:52:53.121961+00,false,2026-05-19 19:52:51.737+00,false
725,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-25,false,false,1,1,0,0,0,2026-05-19 19:52:53.121761+00,false,2026-05-19 19:52:51.732+00,false
726,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847716464-4,false,false,1,1,0,0,0,2026-05-19 19:52:53.107509+00,false,2026-05-19 19:52:51.629+00,false
727,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-13,false,false,1,1,0,0,0,2026-05-19 19:52:53.121849+00,false,2026-05-19 19:52:51.619+00,false
728,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-91,false,false,1,1,0,0,0,2026-05-19 19:52:53.107454+00,false,2026-05-19 19:52:51.624+00,false
730,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-45,false,false,1,1,0,0,0,2026-05-19 19:52:53.109668+00,false,2026-05-19 19:52:51.592+00,false
731,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847294889-20,false,false,2,2,0,0,0,2026-05-19 19:52:53.203827+00,false,2026-07-12 14:19:16.318+00,false
733,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021148966-7,false,false,1,1,0,0,0,2026-05-19 19:52:53.211942+00,false,2026-05-19 19:52:51.651+00,false
734,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350935-5,false,false,1,1,0,0,0,2026-05-19 19:52:53.212913+00,false,2026-05-19 19:52:51.656+00,false
735,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-29,false,false,2,2,0,0,0,2026-05-19 19:52:53.212699+00,false,2026-05-20 11:54:39.077+00,false
738,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852926457-6,false,false,2,2,0,0,0,2026-05-19 19:52:53.213862+00,false,2026-07-05 15:07:36.146+00,false
740,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-60,false,false,1,1,0,0,0,2026-05-19 19:52:53.21682+00,false,2026-05-19 19:52:51.608+00,false
741,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850310870-1,false,false,1,1,0,0,0,2026-05-19 19:52:53.216742+00,false,2026-05-19 19:52:51.639+00,false
742,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-20,false,false,1,1,0,0,0,2026-05-19 19:52:53.216888+00,false,2026-05-19 19:52:51.556+00,false
743,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-27,false,false,1,1,0,0,0,2026-05-19 19:52:53.225434+00,false,2026-05-19 19:52:51.743+00,false
744,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098774478-8,false,false,1,1,0,0,0,2026-05-19 19:52:53.229305+00,false,2026-05-19 19:52:51.646+00,false
745,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-13,false,false,1,1,0,0,0,2026-05-19 19:52:53.230312+00,false,2026-05-19 19:52:51.535+00,false
746,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836917210-14,false,false,1,1,0,0,0,2026-05-19 19:52:53.230543+00,false,2026-05-19 19:52:51.614+00,false
747,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-6,false,false,2,2,0,0,0,2026-05-19 19:52:53.229339+00,false,2026-07-04 20:21:35.085+00,false
748,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-51,false,false,1,1,0,0,0,2026-05-19 19:52:53.235329+00,false,2026-05-19 19:52:51.543+00,false
749,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836922835-1,false,false,1,1,0,0,0,2026-05-19 19:52:53.2292+00,false,2026-05-19 19:52:51.563+00,false
750,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-18,false,false,1,1,0,0,0,2026-05-19 19:52:53.23555+00,false,2026-05-19 19:52:51.58+00,false
752,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-17,false,false,2,2,0,0,0,2026-05-19 19:52:53.233661+00,false,2026-05-20 11:54:39.103+00,false
753,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-54,false,false,2,2,0,0,0,2026-05-19 19:52:53.225605+00,false,2026-07-04 20:21:34.924+00,false
754,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-29,false,false,1,1,0,0,0,2026-05-19 19:52:53.244936+00,false,2026-05-19 19:52:51.569+00,false
755,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847294889-17,false,false,1,1,0,0,0,2026-05-19 19:52:53.248836+00,false,2026-05-19 19:52:51.662+00,false
757,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850677570-5,false,false,1,1,0,0,0,2026-05-19 19:52:53.249014+00,false,2026-05-19 19:52:51.727+00,false
758,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-25,false,false,1,1,0,0,0,2026-05-19 19:52:53.264312+00,false,2026-05-19 19:52:51.716+00,false
759,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836081857-22,false,false,2,2,0,0,0,2026-05-19 19:52:53.251232+00,false,2026-07-07 14:46:08.524+00,false
760,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-18,false,false,1,1,0,0,0,2026-05-19 19:52:53.251464+00,false,2026-05-19 19:52:51.55+00,false
762,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-15,false,false,1,1,0,0,0,2026-05-20 11:54:39.693846+00,false,2026-05-20 11:54:39.118+00,false
763,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-19,false,false,1,1,0,0,0,2026-05-20 11:54:39.710459+00,false,2026-05-20 11:54:39.069+00,false
764,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-8,false,false,1,1,0,0,0,2026-05-20 11:54:39.731644+00,false,2026-05-20 11:54:39.04+00,false
768,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-24,false,false,1,1,0,0,0,2026-05-20 11:54:39.699626+00,false,2026-05-20 11:54:39.05+00,false
770,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-2,false,false,2,2,0,0,0,2026-05-20 11:54:39.69963+00,false,2026-07-07 14:46:08.529+00,false
771,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848643496-3,false,false,0,0,0,0,0,2026-05-20 21:05:22.012512+00,false,,true
774,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295002-39,false,false,0,0,0,0,0,2026-05-21 19:33:36.232805+00,false,,true
778,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-24,false,false,1,1,0,0,0,2026-05-22 13:19:50.209595+00,false,2026-05-22 13:19:48.542+00,false
779,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-10,false,false,1,1,0,0,0,2026-05-22 13:19:50.209738+00,false,2026-05-22 13:19:48.658+00,false
781,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-69,false,false,1,1,0,0,0,2026-05-22 13:19:50.219988+00,false,2026-05-22 13:19:48.556+00,false
782,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847727985-1,false,false,1,1,0,0,0,2026-05-22 13:19:50.220716+00,false,2026-05-22 13:19:48.613+00,false
783,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-17,false,false,1,0,1,0,1,2026-05-22 13:19:50.205172+00,false,2026-05-22 13:19:48.624+00,false
784,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-35,false,false,1,1,0,0,0,2026-05-22 13:19:50.205469+00,false,2026-05-22 13:19:48.646+00,false
785,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-37,false,false,1,1,0,0,0,2026-05-22 13:19:50.220112+00,false,2026-05-22 13:19:48.589+00,false
786,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-22,false,false,1,1,0,0,0,2026-05-22 13:19:50.206416+00,false,2026-05-22 13:19:48.635+00,false
787,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-28,false,false,2,2,0,0,0,2026-05-22 13:19:50.220039+00,false,2026-06-30 16:29:37.289+00,false
788,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848949965-10,false,false,1,1,0,0,0,2026-05-22 13:19:50.271903+00,false,2026-05-22 13:19:48.75+00,false
789,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778846227385-8,false,false,1,1,0,0,0,2026-05-22 13:19:50.28929+00,false,2026-05-22 13:19:48.795+00,false
790,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-21,false,false,1,1,0,0,0,2026-05-22 13:19:50.291909+00,false,2026-05-22 13:19:48.896+00,false
791,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-22,false,false,2,1,0,1,1,2026-05-22 13:19:50.292174+00,false,2026-07-04 20:21:35.186+00,false
792,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790778767-13,false,false,1,1,0,0,0,2026-05-22 13:19:50.2938+00,false,2026-05-22 13:19:48.682+00,false
793,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-14,false,false,1,1,0,0,0,2026-05-22 13:19:50.294787+00,false,2026-05-22 13:19:48.601+00,false
794,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-18,false,false,1,1,0,0,0,2026-05-22 13:19:50.29203+00,false,2026-05-22 13:19:48.761+00,false
797,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-11,false,false,1,1,0,0,0,2026-05-22 13:19:50.304099+00,false,2026-05-22 13:19:48.74+00,false
798,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847716464-13,false,false,1,1,0,0,0,2026-05-22 13:19:50.303265+00,false,2026-05-22 13:19:48.718+00,false
799,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-45,false,false,1,1,0,0,0,2026-05-22 13:19:50.333843+00,false,2026-05-22 13:19:48.841+00,false
800,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-37,false,false,1,0,1,0,1,2026-05-22 13:19:50.333352+00,false,2026-05-22 13:19:48.874+00,false
801,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-58,false,false,1,0,1,0,1,2026-05-22 13:19:50.303419+00,false,2026-05-22 13:19:48.817+00,false
802,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851080839-4,false,false,3,3,0,0,0,2026-05-22 13:19:50.335962+00,false,2026-07-12 14:19:16.368+00,false
803,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848736722-5,false,false,2,2,0,0,0,2026-05-22 13:19:50.337871+00,false,2026-07-04 20:21:35.051+00,false
804,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-38,false,false,1,1,0,0,0,2026-05-22 13:19:50.303372+00,false,2026-05-22 13:19:48.729+00,false
805,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295003-46,false,false,1,1,0,0,0,2026-05-22 13:19:50.341062+00,false,2026-05-22 13:19:48.784+00,false
806,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279714-9,false,false,1,1,0,0,0,2026-05-22 13:19:50.342327+00,false,2026-05-22 13:19:48.772+00,false
808,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-5,false,false,1,1,0,0,0,2026-05-22 13:19:50.345168+00,false,2026-05-22 13:19:48.828+00,false
809,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-62,false,false,2,2,0,0,0,2026-05-22 13:19:50.349424+00,false,2026-07-05 15:07:36.432+00,false
810,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-5,false,false,1,1,0,0,0,2026-05-22 13:19:50.344492+00,false,2026-05-22 13:19:48.863+00,false
811,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965625335-2,false,false,1,1,0,0,0,2026-05-22 13:19:50.350182+00,false,2026-05-22 13:19:48.968+00,false
812,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-21,false,false,2,2,0,0,0,2026-05-22 13:19:50.355105+00,false,2026-07-05 15:07:36.532+00,false
813,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-19,false,false,1,1,0,0,0,2026-05-22 13:19:50.349143+00,false,2026-05-22 13:19:48.907+00,false
814,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-7,false,false,1,1,0,0,0,2026-05-22 13:19:50.361943+00,false,2026-05-22 13:19:48.93+00,false
815,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-2,false,false,1,1,0,0,0,2026-05-22 13:19:50.366368+00,false,2026-05-22 13:19:48.956+00,false
816,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-65,false,false,1,1,0,0,0,2026-05-22 13:19:50.363482+00,false,2026-05-22 13:19:48.992+00,false
817,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-58,false,false,1,1,0,0,0,2026-05-22 13:19:50.368691+00,false,2026-05-22 13:19:48.942+00,false
818,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848747332-6,false,false,1,1,0,0,0,2026-06-30 16:01:57.955218+00,false,2026-06-30 16:29:37.207+00,true
819,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847473185-3,false,false,1,1,0,0,0,2026-06-30 16:07:00.238423+00,true,2026-06-30 16:29:37.23+00,false
820,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-18,false,false,1,1,0,0,0,2026-06-30 16:26:15.47722+00,false,2026-06-30 16:29:37.328+00,true
821,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-22,false,false,1,1,0,0,0,2026-06-30 16:29:37.903908+00,false,2026-06-30 16:29:37.177+00,false
822,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963767082-5,false,false,1,1,0,0,0,2026-06-30 16:29:37.903995+00,false,2026-06-30 16:29:37.282+00,false
823,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-89,false,false,1,1,0,0,0,2026-06-30 16:29:37.910592+00,false,2026-06-30 16:29:37.267+00,false
824,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295002-23,false,false,1,0,1,0,1,2026-06-30 16:29:37.913751+00,false,2026-06-30 16:29:37.277+00,false
825,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-48,false,false,1,1,0,0,0,2026-06-30 16:29:37.914682+00,false,2026-06-30 16:29:37.15+00,false
826,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-13,false,false,2,2,0,0,0,2026-06-30 16:29:37.910486+00,false,2026-07-09 09:39:44.141+00,false
827,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-7,false,false,1,1,0,0,0,2026-06-30 16:29:37.914335+00,false,2026-06-30 16:29:37.256+00,false
828,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-25,false,false,1,1,0,0,0,2026-06-30 16:29:37.934435+00,false,2026-06-30 16:29:37.196+00,false
830,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-28,false,false,1,1,0,0,0,2026-06-30 16:29:37.976633+00,false,2026-06-30 16:29:37.34+00,false
831,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-10,false,false,1,1,0,0,0,2026-06-30 16:29:37.977229+00,false,2026-06-30 16:29:37.345+00,false
833,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-28,false,false,1,1,0,0,0,2026-06-30 16:29:38.013655+00,false,2026-06-30 16:29:37.303+00,false
834,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848643496-2,false,false,1,1,0,0,0,2026-06-30 16:29:38.013862+00,false,2026-06-30 16:29:37.313+00,false
835,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790458591-4,false,false,1,1,0,0,0,2026-06-30 16:29:37.98159+00,false,2026-06-30 16:29:37.223+00,false
836,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847716464-8,false,false,1,1,0,0,0,2026-06-30 16:29:38.013087+00,false,2026-06-30 16:29:37.165+00,false
838,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-49,false,false,1,1,0,0,0,2026-06-30 16:29:38.015064+00,false,2026-06-30 16:29:37.293+00,false
839,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-39,false,false,1,1,0,0,0,2026-06-30 16:29:38.016494+00,false,2026-06-30 16:29:37.333+00,false
840,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778786034500-7,false,false,1,1,0,0,0,2026-06-30 16:29:38.020803+00,false,2026-06-30 16:29:37.14+00,false
843,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853562754-6,false,false,1,1,0,0,0,2026-06-30 16:29:38.026004+00,false,2026-06-30 16:29:37.318+00,false
845,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-7,false,false,1,1,0,0,0,2026-06-30 16:29:38.033083+00,false,2026-06-30 16:29:37.158+00,false
846,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-24,false,false,1,1,0,0,0,2026-06-30 16:29:38.034102+00,false,2026-06-30 16:29:37.241+00,false
847,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295002-28,false,false,1,1,0,0,0,2026-06-30 16:29:38.032438+00,false,2026-06-30 16:29:37.251+00,false
848,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767195-5,false,false,1,1,0,0,0,2026-06-30 16:29:38.039273+00,false,2026-06-30 16:29:37.171+00,false
850,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848736722-2,false,false,1,1,0,0,0,2026-06-30 16:29:38.041492+00,false,2026-06-30 16:29:37.183+00,false
851,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-32,false,false,1,1,0,0,0,2026-06-30 16:29:38.040978+00,false,2026-06-30 16:29:37.236+00,false
852,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778786034500-6,false,false,1,1,0,0,0,2026-06-30 16:29:38.041818+00,false,2026-06-30 16:29:37.308+00,false
853,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-16,false,false,2,2,0,0,0,2026-06-30 16:29:38.045357+00,false,2026-07-04 20:21:34.775+00,false
854,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-27,false,false,1,1,0,0,0,2026-06-30 16:29:38.046342+00,false,2026-06-30 16:29:37.262+00,false
855,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-11,false,false,1,1,0,0,0,2026-06-30 16:29:38.050056+00,false,2026-06-30 16:29:37.246+00,false
856,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-25,false,false,1,1,0,0,0,2026-06-30 16:29:38.052057+00,false,2026-06-30 16:29:37.355+00,false
857,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-21,false,false,1,1,0,0,0,2026-06-30 16:29:38.045968+00,false,2026-06-30 16:29:37.189+00,false
858,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021944722-4,false,false,1,1,0,0,0,2026-06-30 16:29:37.980198+00,false,2026-06-30 16:29:37.35+00,false
859,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778835792877-8,false,false,1,1,0,0,0,2026-06-30 16:29:38.054908+00,false,2026-06-30 16:29:37.218+00,false
860,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-1,false,false,1,1,0,0,0,2026-06-30 16:29:38.408282+00,false,2026-06-30 16:29:37.272+00,false
863,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779027017010-10,false,false,0,0,0,0,0,2026-07-02 08:43:21.348161+00,true,,false
864,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-32,false,false,0,0,0,0,0,2026-07-02 08:52:50.293809+00,true,,false
865,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279715-16,false,false,0,0,0,0,0,2026-07-02 08:56:09.563328+00,true,,false
866,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-14,false,false,1,1,0,0,0,2026-07-02 16:03:12.615825+00,true,2026-07-02 16:23:09.378+00,false
867,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-70,false,false,1,1,0,0,0,2026-07-02 16:23:10.02104+00,false,2026-07-02 16:23:09.465+00,false
868,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-20,false,false,1,1,0,0,0,2026-07-02 16:23:10.135477+00,false,2026-07-02 16:23:09.396+00,false
