user_id,question_id,study_seen,study_result,updated_at
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-5,true,correct,2026-07-14 09:32:23.031+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-6,true,correct,2026-07-14 09:34:04.732+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-8,true,correct,2026-07-01 08:27:43.967+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-9,true,correct,2026-07-01 08:37:49.764+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-34,true,correct,2026-07-14 15:44:02.068+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-35,true,correct,2026-07-14 15:43:44.952+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-36,true,correct,2026-07-14 09:32:05.841+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-38,true,correct,2026-07-10 06:58:52.078+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-39,true,correct,2026-07-01 08:27:37.11+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-40,true,correct,2026-07-01 08:33:09.822+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-41,true,correct,2026-06-27 16:16:07.994+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-42,true,correct,2026-06-27 16:17:55.884+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-1,true,correct,2026-07-14 15:57:32.686+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-10,true,correct,2026-07-01 08:39:18.512+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-11,true,correct,2026-06-27 16:18:08.208+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-14,true,correct,2026-06-27 16:11:07.309+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-15,true,correct,2026-06-27 16:15:18.891+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-17,true,correct,2026-06-27 16:12:57.3+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-18,true,correct,2026-06-28 17:15:13.257+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-2,true,correct,2026-07-14 15:56:48.945+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-20,true,correct,2026-07-14 09:31:46.175+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-21,true,correct,2026-07-14 09:23:13.904+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-22,true,wrong,2026-07-14 15:31:24.733+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-23,true,correct,2026-07-14 15:55:17.668+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-24,true,correct,2026-07-14 15:57:09.743+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-25,true,correct,2026-07-14 15:52:20.885+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-26,true,correct,2026-07-10 07:44:31.378+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-27,true,correct,2026-07-10 08:02:44.711+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-28,true,correct,2026-07-08 16:14:15.842+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-29,true,correct,2026-07-08 13:36:15.404+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-3,true,correct,2026-07-14 15:30:29.593+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-30,true,correct,2026-07-10 07:28:39.797+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-4,true,correct,2026-07-14 09:36:00.286+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-5,true,correct,2026-07-14 09:31:55.913+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-6,true,correct,2026-07-14 09:34:38.31+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-8,true,correct,2026-07-01 08:39:09.955+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-9,true,correct,2026-07-01 08:28:33.423+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920942-31,true,correct,2026-07-10 06:58:23.902+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920942-32,true,wrong,2026-07-08 16:28:01.011+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920942-33,true,correct,2026-07-09 12:30:25.596+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-1,true,correct,2026-07-14 15:57:17.762+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-10,true,correct,2026-07-01 08:33:40.635+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-12,true,correct,2026-07-13 14:25:17.578+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-13,true,correct,2026-06-27 16:17:50.785+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-16,true,correct,2026-06-28 17:17:03.158+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-17,true,correct,2026-06-27 16:13:16.027+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-19,true,correct,2026-07-14 15:35:06.954+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-2,true,correct,2026-07-14 15:32:35.37+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-22,true,correct,2026-07-14 15:55:25.704+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-23,true,correct,2026-07-14 15:45:01.64+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-24,true,correct,2026-07-02 08:49:51.638+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-25,true,correct,2026-07-14 15:50:23.094+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-26,true,correct,2026-07-09 06:47:41.183+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-27,true,correct,2026-07-10 07:10:01.023+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-4,true,correct,2026-07-14 09:25:59.837+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-5,true,correct,2026-07-14 09:10:00.34+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-6,true,correct,2026-07-14 09:31:35.854+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-7,true,correct,2026-07-01 08:38:20.41+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-8,true,correct,2026-07-01 08:42:28.451+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-9,true,correct,2026-07-01 08:40:35.777+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069144-28,true,correct,2026-07-08 13:48:10.633+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069144-30,true,correct,2026-07-10 06:50:49.126+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069144-31,true,correct,2026-07-08 08:36:08.056+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069144-32,true,correct,2026-07-09 13:56:01.256+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069144-33,true,correct,2026-07-10 09:21:02.848+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216355-1,true,correct,2026-07-02 08:51:02.184+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-12,true,correct,2026-07-01 08:38:49.292+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-18,true,correct,2026-07-02 08:54:51.884+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-19,true,correct,2026-07-08 13:01:19.525+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-20,true,correct,2026-07-08 08:51:24.222+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-21,true,correct,2026-07-08 12:50:12.667+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-22,true,correct,2026-07-10 07:10:04.738+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-23,true,correct,2026-07-08 16:10:27.226+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-24,true,correct,2026-07-10 07:46:50.971+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-25,true,wrong,2026-07-08 12:47:37.98+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-26,true,correct,2026-07-10 07:06:10.37+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-34,true,wrong,2026-07-02 08:51:33.007+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-35,true,correct,2026-06-29 09:12:09.119+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-37,true,correct,2026-07-11 07:51:57.66+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-39,true,correct,2026-07-12 06:34:15.692+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-4,true,correct,2026-06-27 16:02:51.908+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-41,true,correct,2026-07-10 07:44:59.399+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-42,true,correct,2026-07-02 08:49:02.538+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-7,true,correct,2026-07-11 06:32:38.278+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-8,true,correct,2026-07-11 08:58:36.275+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-1,true,wrong,2026-07-13 08:53:04.792+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-12,true,correct,2026-07-01 08:33:55.267+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-17,true,correct,2026-07-02 08:52:42.344+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-19,true,correct,2026-07-09 06:47:56.618+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-2,true,correct,2026-07-13 08:51:21.965+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-20,true,correct,2026-07-08 16:18:37.844+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-22,true,correct,2026-07-10 07:57:26.619+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-23,true,correct,2026-07-10 07:07:58.15+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-24,true,correct,2026-07-09 13:50:51.86+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-25,true,correct,2026-07-09 16:16:13.208+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-26,true,correct,2026-07-09 12:39:16.491+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-3,true,correct,2026-06-29 08:56:26.359+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-4,true,correct,2026-06-29 08:29:25.329+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-7,true,correct,2026-07-11 07:50:33.312+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-8,true,correct,2026-07-11 07:32:50.846+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921765-1,true,correct,2026-07-02 08:44:58.778+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921765-2,true,correct,2026-07-02 08:45:05.782+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921765-3,true,correct,2026-05-20 16:52:00.689+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921765-7,true,correct,2026-07-11 07:49:45.642+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921765-8,true,correct,2026-07-11 07:32:29.171+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-18,true,correct,2026-07-12 06:40:58.385+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-19,true,correct,2026-07-08 16:18:05.457+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-20,true,correct,2026-07-10 09:20:52.535+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-21,true,correct,2026-07-08 12:57:22.568+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-22,true,correct,2026-07-09 06:42:30.498+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-23,true,wrong,2026-07-08 12:48:54.682+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-24,true,correct,2026-07-08 13:46:29.37+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-25,true,correct,2026-07-09 06:20:15.832+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852921766-26,true,correct,2026-07-09 16:22:16.201+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-1,true,correct,2026-07-13 06:22:55.59+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-10,true,correct,2026-07-10 08:02:22.353+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-11,true,correct,2026-07-10 07:16:38.33+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-12,true,correct,2026-07-10 07:12:53.224+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-13,true,correct,2026-07-09 12:24:24.547+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-14,true,correct,2026-07-10 07:09:13.107+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-15,true,correct,2026-07-11 07:55:18.423+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-16,true,correct,2026-07-11 07:51:43.912+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-7,true,correct,2026-07-09 13:51:32.904+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-8,true,correct,2026-07-08 08:51:49.195+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-9,true,correct,2026-07-09 16:20:38.311+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-17,true,correct,2026-07-12 06:40:45.073+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-18,true,correct,2026-06-29 09:32:24.42+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-21,true,correct,2026-07-11 12:03:20.206+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-24,true,correct,2026-07-09 06:20:52.6+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566667-1,true,correct,2026-07-13 06:27:46.982+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566667-10,true,correct,2026-07-09 06:46:57.428+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566667-11,true,correct,2026-07-09 16:21:16.829+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566667-7,true,correct,2026-07-09 12:52:38.538+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566667-9,true,correct,2026-07-10 06:54:01.766+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-13,true,correct,2026-07-08 08:52:28.937+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-14,true,correct,2026-07-10 09:19:21.43+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-15,true,correct,2026-07-11 07:33:13.924+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-16,true,correct,2026-07-11 06:29:19.022+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-17,true,correct,2026-06-29 09:13:40.356+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-18,true,correct,2026-06-27 16:05:31.052+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-10,true,correct,2026-07-08 16:09:43.66+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-12,true,correct,2026-07-13 06:29:38.773+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-13,true,correct,2026-07-13 06:21:35.334+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-14,true,correct,2026-06-27 16:16:34.08+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-3,true,wrong,2026-07-08 12:47:02.421+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-4,true,correct,2026-07-08 08:43:28.665+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-5,true,correct,2026-07-08 13:38:35.036+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-6,true,correct,2026-07-08 16:35:50.331+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-7,true,wrong,2026-07-08 13:40:46.054+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-8,true,correct,2026-07-08 08:45:32.214+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-9,true,correct,2026-07-10 06:52:03.446+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783490-16,true,correct,2026-05-20 21:07:12.741+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783490-20,true,correct,2026-07-11 06:37:33.125+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783490-21,true,correct,2026-07-11 08:55:52.853+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791144-1,true,correct,2026-07-13 06:23:34.134+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791144-3,true,correct,2026-07-13 06:29:26.456+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-10,true,correct,2026-07-10 09:19:49.805+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-11,true,correct,2026-07-10 07:18:59.325+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-12,true,correct,2026-07-10 07:18:23.269+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-13,true,correct,2026-07-09 06:47:18.18+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-14,true,correct,2026-06-29 09:09:45.46+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-16,true,correct,2026-06-29 09:02:58.367+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-19,true,correct,2026-07-11 08:52:14.651+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-5,true,correct,2026-07-01 08:43:55.521+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-6,true,correct,2026-07-08 16:10:58.044+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-7,true,correct,2026-07-08 08:42:56.619+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-8,true,correct,2026-07-10 07:48:44.83+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-9,true,correct,2026-07-09 16:16:23.251+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-10,true,correct,2026-07-09 12:25:23.289+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-11,true,wrong,2026-07-10 09:10:04.474+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-12,true,correct,2026-07-10 09:20:43.75+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-13,true,correct,2026-07-08 16:15:01.748+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-15,true,wrong,2026-07-12 09:49:15.668+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-16,true,correct,2026-06-29 08:41:36.091+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-19,true,correct,2026-07-11 07:53:16.11+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-2,true,correct,2026-07-13 06:23:40.059+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-20,true,correct,2026-07-11 07:55:24.849+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-3,true,correct,2026-07-13 06:22:29.183+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-6,true,correct,2026-07-09 12:31:57.437+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-7,true,correct,2026-07-10 06:48:56.674+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-8,true,correct,2026-07-08 13:38:55.94+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-9,true,correct,2026-07-09 16:20:51.291+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-1,true,correct,2026-05-20 21:06:28.526+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-10,true,correct,2026-07-10 06:52:56.223+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-11,true,correct,2026-07-08 16:10:18.047+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-12,true,correct,2026-07-08 13:44:59.504+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-13,true,correct,2026-07-08 13:02:49.698+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-14,true,correct,2026-07-08 13:49:59.957+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-2,true,correct,2026-06-27 16:02:11.046+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-5,true,correct,2026-07-11 07:29:56.197+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-6,true,correct,2026-07-11 06:29:07.427+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-7,true,correct,2026-07-10 07:45:05.278+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-8,true,correct,2026-07-09 06:47:49.8+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490226-9,true,correct,2026-07-09 12:48:23.397+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-15,true,correct,2026-05-20 17:14:39.583+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-17,true,correct,2026-07-11 06:40:30.775+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-19,true,correct,2026-07-11 07:29:17.632+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-20,true,correct,2026-06-29 08:34:52.569+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-21,true,correct,2026-07-08 16:10:48.514+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-22,true,correct,2026-07-08 13:03:02.74+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-1,true,correct,2026-06-29 09:32:54.524+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-10,true,correct,2026-07-08 16:18:11.825+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-11,true,correct,2026-07-10 07:21:59.622+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-12,true,correct,2026-07-08 12:55:10.192+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-13,true,correct,2026-07-08 13:46:40.454+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-14,true,correct,2026-07-09 06:43:28.712+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-5,true,correct,2026-07-11 07:05:53.684+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-6,true,correct,2026-07-11 12:07:33.909+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-7,true,correct,2026-07-08 08:36:17.378+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-8,true,correct,2026-07-10 07:54:20.961+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-9,true,correct,2026-07-09 12:38:01.489+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-10,true,correct,2026-07-08 13:04:29.485+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-11,true,correct,2026-07-09 06:29:47.136+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-12,true,correct,2026-07-09 07:35:36.863+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-13,true,correct,2026-07-08 16:09:19.137+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-14,true,correct,2026-07-09 07:33:00.606+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-2,true,correct,2026-06-29 09:14:18.966+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-5,true,correct,2026-07-11 07:52:48.299+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-6,true,wrong,2026-07-11 12:01:48.41+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-7,true,correct,2026-07-10 07:22:31.54+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-8,true,correct,2026-07-08 16:09:32.08+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-9,true,wrong,2026-07-09 16:17:29.335+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-1,true,correct,2026-07-01 08:39:04.284+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-10,true,correct,2026-07-11 06:22:15.721+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-11,true,correct,2026-07-09 06:43:18.76+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-12,true,correct,2026-07-09 06:24:45.155+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-13,true,correct,2026-07-08 13:52:11.741+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-14,true,correct,2026-07-09 13:55:15.467+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-15,true,correct,2026-07-08 16:10:00.1+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-16,true,correct,2026-07-10 09:19:46.576+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-2,true,correct,2026-07-01 08:42:48.32+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-3,true,correct,2026-07-02 08:47:24.167+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-4,true,correct,2026-06-27 16:01:47.419+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-6,true,correct,2026-07-13 06:23:08.274+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-7,true,correct,2026-06-28 17:17:54.885+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-9,true,correct,2026-07-11 12:03:15.6+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729284-17,true,correct,2026-07-10 07:08:54.911+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729284-18,true,correct,2026-07-08 08:32:11.528+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729284-19,true,correct,2026-07-09 06:42:35.237+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021944722-10,true,correct,2026-07-08 13:12:46.849+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021944722-11,true,correct,2026-07-08 13:48:22.566+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021944722-13,true,correct,2026-07-10 09:10:13.028+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021944722-4,true,correct,2026-07-09 06:40:13.176+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022110347-14,true,correct,2026-07-11 06:38:36.306+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022110347-16,true,correct,2026-07-11 06:35:39.146+00
