id,user_id,question_id,favorite,flagged,shown,correct,wrong,skipped,mistake_count,updated_at,flagged_for_deletion,last_seen,deleted
668,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853581309-6,false,false,1,0,1,0,1,2026-05-18 19:23:23.199143+00,false,2026-05-18 19:23:22.691+00,false
669,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-28,false,false,2,2,0,0,0,2026-05-18 19:23:23.198048+00,false,2026-05-20 11:54:39.059+00,false
671,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-14,false,false,1,0,1,0,1,2026-05-18 19:23:23.20268+00,false,2026-05-18 19:23:22.593+00,false
672,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-28,false,false,1,1,0,0,0,2026-05-18 19:23:23.20331+00,false,2026-05-18 19:23:22.675+00,false
673,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295003-45,false,false,1,1,0,0,0,2026-05-18 19:23:23.208113+00,false,2026-05-18 19:23:22.68+00,false
674,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-37,false,false,1,1,0,0,0,2026-05-18 21:46:46.057523+00,false,2026-05-18 21:50:51.091+00,true
676,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-20,false,false,1,1,0,0,0,2026-05-18 21:49:04.483995+00,false,2026-05-18 21:50:51.138+00,true
678,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.543545+00,false,2026-05-18 21:50:50.923+00,false
679,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965625336-7,false,false,1,1,0,0,0,2026-05-18 21:50:51.583881+00,false,2026-05-18 21:50:50.914+00,false
681,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-7,false,false,1,1,0,0,0,2026-05-18 21:50:51.57514+00,false,2026-05-18 21:50:51.084+00,false
682,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850930619-5,false,false,1,1,0,0,0,2026-05-18 21:50:51.61143+00,false,2026-05-18 21:50:50.896+00,false
683,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020930059-14,false,false,1,1,0,0,0,2026-05-18 21:50:51.616848+00,false,2026-05-18 21:50:51.014+00,false
684,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-87,false,false,1,1,0,0,0,2026-05-18 21:50:51.619725+00,false,2026-05-18 21:50:50.938+00,false
685,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-54,false,false,1,1,0,0,0,2026-05-18 21:50:51.644048+00,false,2026-05-18 21:50:50.998+00,false
686,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848747332-16,false,false,1,1,0,0,0,2026-05-18 21:50:51.640819+00,false,2026-05-18 21:50:50.946+00,false
687,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.645349+00,false,2026-05-18 21:50:51.106+00,false
688,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-22,false,false,1,1,0,0,0,2026-05-18 21:50:51.649905+00,false,2026-05-18 21:50:50.953+00,false
689,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-14,false,false,1,1,0,0,0,2026-05-18 21:50:51.650659+00,false,2026-05-18 21:50:51.164+00,false
690,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-35,false,false,1,1,0,0,0,2026-05-18 21:50:51.655637+00,false,2026-05-18 21:50:51.146+00,false
691,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-42,false,false,1,1,0,0,0,2026-05-18 21:50:51.656046+00,false,2026-05-18 21:50:51.022+00,false
692,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-22,false,false,1,1,0,0,0,2026-05-18 21:50:51.660411+00,false,2026-05-18 21:50:51.075+00,false
693,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-52,false,false,1,1,0,0,0,2026-05-18 21:50:51.658811+00,false,2026-05-18 21:50:51.172+00,false
694,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-43,false,false,1,1,0,0,0,2026-05-18 21:50:51.691354+00,false,2026-05-18 21:50:51.131+00,false
696,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-3,false,false,1,1,0,0,0,2026-05-18 21:50:51.698698+00,false,2026-05-18 21:50:51.007+00,false
697,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020921743-5,false,false,1,1,0,0,0,2026-05-18 21:50:51.704644+00,false,2026-05-18 21:50:51.06+00,false
698,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-10,false,false,1,1,0,0,0,2026-05-18 21:50:51.699635+00,false,2026-05-18 21:50:51.189+00,false
699,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-1,false,false,1,1,0,0,0,2026-05-18 21:50:51.701591+00,false,2026-05-18 21:50:51.196+00,false
704,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-29,false,false,1,1,0,0,0,2026-05-18 21:50:51.715858+00,false,2026-05-18 21:50:51.068+00,false
705,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-24,false,false,2,2,0,0,0,2026-05-18 21:50:51.715196+00,false,2026-05-19 19:52:51.711+00,false
706,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-49,false,false,1,1,0,0,0,2026-05-18 21:50:51.725712+00,false,2026-05-18 21:50:51.205+00,false
708,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668340-38,false,false,1,1,0,0,0,2026-05-18 21:50:51.729147+00,false,2026-05-18 21:50:51.098+00,false
709,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-48,false,false,1,1,0,0,0,2026-05-18 21:50:51.73942+00,false,2026-05-18 21:50:50.976+00,false
711,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-5,false,false,1,1,0,0,0,2026-05-18 21:50:51.743168+00,false,2026-05-18 21:50:51.154+00,false
712,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-20,false,false,1,1,0,0,0,2026-05-18 21:50:51.745416+00,false,2026-05-18 21:50:51.053+00,false
713,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778835792877-1,false,false,1,1,0,0,0,2026-05-18 21:50:51.739905+00,false,2026-05-18 21:50:50.968+00,false
714,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-72,false,false,1,1,0,0,0,2026-05-18 21:50:51.748342+00,false,2026-05-18 21:50:50.991+00,false
715,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847477226-13,false,false,1,1,0,0,0,2026-05-18 21:50:51.742072+00,false,2026-05-18 21:50:51.037+00,false
716,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022222877-8,false,false,1,1,0,0,0,2026-05-18 21:50:51.755869+00,false,2026-05-18 21:50:51.029+00,false
720,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279714-1,false,false,1,1,0,0,0,2026-05-19 19:30:20.485231+00,true,2026-05-19 19:52:51.597+00,false
721,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-34,false,false,1,1,0,0,0,2026-05-19 19:52:53.122566+00,false,2026-05-19 19:52:51.511+00,false
723,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-17,false,false,1,1,0,0,0,2026-05-19 19:52:53.121961+00,false,2026-05-19 19:52:51.737+00,false
725,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-25,false,false,1,1,0,0,0,2026-05-19 19:52:53.121761+00,false,2026-05-19 19:52:51.732+00,false
726,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847716464-4,false,false,1,1,0,0,0,2026-05-19 19:52:53.107509+00,false,2026-05-19 19:52:51.629+00,false
727,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-13,false,false,1,1,0,0,0,2026-05-19 19:52:53.121849+00,false,2026-05-19 19:52:51.619+00,false
728,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-91,false,false,1,1,0,0,0,2026-05-19 19:52:53.107454+00,false,2026-05-19 19:52:51.624+00,false
730,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-45,false,false,1,1,0,0,0,2026-05-19 19:52:53.109668+00,false,2026-05-19 19:52:51.592+00,false
731,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847294889-20,false,false,1,1,0,0,0,2026-05-19 19:52:53.203827+00,false,2026-05-19 19:52:51.721+00,false
733,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021148966-7,false,false,1,1,0,0,0,2026-05-19 19:52:53.211942+00,false,2026-05-19 19:52:51.651+00,false
734,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350935-5,false,false,1,1,0,0,0,2026-05-19 19:52:53.212913+00,false,2026-05-19 19:52:51.656+00,false
735,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-29,false,false,2,2,0,0,0,2026-05-19 19:52:53.212699+00,false,2026-05-20 11:54:39.077+00,false
738,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852926457-6,false,false,1,1,0,0,0,2026-05-19 19:52:53.213862+00,false,2026-05-19 19:52:51.602+00,false
740,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-60,false,false,1,1,0,0,0,2026-05-19 19:52:53.21682+00,false,2026-05-19 19:52:51.608+00,false
741,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850310870-1,false,false,1,1,0,0,0,2026-05-19 19:52:53.216742+00,false,2026-05-19 19:52:51.639+00,false
742,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-20,false,false,1,1,0,0,0,2026-05-19 19:52:53.216888+00,false,2026-05-19 19:52:51.556+00,false
743,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-27,false,false,1,1,0,0,0,2026-05-19 19:52:53.225434+00,false,2026-05-19 19:52:51.743+00,false
744,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098774478-8,false,false,1,1,0,0,0,2026-05-19 19:52:53.229305+00,false,2026-05-19 19:52:51.646+00,false
745,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-13,false,false,1,1,0,0,0,2026-05-19 19:52:53.230312+00,false,2026-05-19 19:52:51.535+00,false
746,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836917210-14,false,false,1,1,0,0,0,2026-05-19 19:52:53.230543+00,false,2026-05-19 19:52:51.614+00,false
747,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-6,false,false,1,1,0,0,0,2026-05-19 19:52:53.229339+00,false,2026-05-19 19:52:51.586+00,false
748,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-51,false,false,1,1,0,0,0,2026-05-19 19:52:53.235329+00,false,2026-05-19 19:52:51.543+00,false
749,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836922835-1,false,false,1,1,0,0,0,2026-05-19 19:52:53.2292+00,false,2026-05-19 19:52:51.563+00,false
750,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-18,false,false,1,1,0,0,0,2026-05-19 19:52:53.23555+00,false,2026-05-19 19:52:51.58+00,false
752,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-17,false,false,2,2,0,0,0,2026-05-19 19:52:53.233661+00,false,2026-05-20 11:54:39.103+00,false
753,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-54,false,false,1,1,0,0,0,2026-05-19 19:52:53.225605+00,false,2026-05-19 19:52:51.693+00,false
754,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-29,false,false,1,1,0,0,0,2026-05-19 19:52:53.244936+00,false,2026-05-19 19:52:51.569+00,false
755,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847294889-17,false,false,1,1,0,0,0,2026-05-19 19:52:53.248836+00,false,2026-05-19 19:52:51.662+00,false
757,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850677570-5,false,false,1,1,0,0,0,2026-05-19 19:52:53.249014+00,false,2026-05-19 19:52:51.727+00,false
758,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-25,false,false,1,1,0,0,0,2026-05-19 19:52:53.264312+00,false,2026-05-19 19:52:51.716+00,false
759,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836081857-22,false,false,1,1,0,0,0,2026-05-19 19:52:53.251232+00,false,2026-05-19 19:52:51.634+00,false
760,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-18,false,false,1,1,0,0,0,2026-05-19 19:52:53.251464+00,false,2026-05-19 19:52:51.55+00,false
762,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-15,false,false,1,1,0,0,0,2026-05-20 11:54:39.693846+00,false,2026-05-20 11:54:39.118+00,false
763,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-19,false,false,1,1,0,0,0,2026-05-20 11:54:39.710459+00,false,2026-05-20 11:54:39.069+00,false
764,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-8,false,false,1,1,0,0,0,2026-05-20 11:54:39.731644+00,false,2026-05-20 11:54:39.04+00,false
768,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-24,false,false,1,1,0,0,0,2026-05-20 11:54:39.699626+00,false,2026-05-20 11:54:39.05+00,false
770,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-2,false,false,1,1,0,0,0,2026-05-20 11:54:39.69963+00,false,2026-05-20 11:54:39.087+00,false
